Job Title,Company Name,Country,When Posted,No. of Applicants,Hyperlink,Job Description
Solar Energy Research Inst of Singapore: Senior Software Engineer / Computer Developer,National University of Singapore,Singapore| Singapore,5 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/solar-energy-research-inst-of-singapore-senior-software-engineer-computer-developer-at-national-university-of-singapore-2193892003?refId=c948a3be-6aec-4d16-809f-58b0940b38cc&position=22&pageNum=34&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Department:</strong> Solar Energy Research Inst of Singapore<br/><br/><strong><u>Description<br/><br/></u></strong>The Solar Energy Research Institute of Singapore (SERIS) at the National University of Singapore (NUS) is Singapore’s national institute for applied solar energy research. It commenced operations in 2008. SERIS is supported by the National University of Singapore (NUS) the National Research Foundation (NRF) and the Singapore Economic Development Board (EDB). It has the stature of an NUS University-level Research Institute and is endowed with considerable autonomy and flexibility including an industry friendly IP policy.<br/><br/>SERIS conducts research development testing and consulting on solar energy technologies and their integration into power systems and buildings. The Institute’s R&amp;D spectrum covers materials components processes systems and services with an emphasis on solar photovoltaic cells modules and systems. SERIS is globally active but focuses on technologies and services for tropical regions in particular for Singapore and South-East Asia.<br/><br/>We are looking for an experienced software engineer with significant computer development expertise to join the Solar Energy System’s Energy Meteorology Team. The main focus of the team’s activities is on the implementation of a dedicated Solar Forecasting project (“Advanced solar power forecasting for safe and reliable PV grid integration in Singapore”) together with partners within NUS (ECE CRISP) as well as outside (Meteorological Services Singapore MSS and the Experimental Power Grid Centre EPGC) funded by Singapore’s Energy Market Authority (EMA). The objectives of the team are to improve solar irradiance forecasting develop solar PV power forecasting (and to model grid interactions) and to apply these in an operational context as part of the day-to-day operation of the Singapore power system. As Singapore’s power grid is one of the most reliable grids in the world despite being geographically isolated the new irradiance and power forecasting will be critical for a future grid with a sizable share of inherently variable solar power.<br/><br/>We are entering the operational implementation stage of the project and are looking for an accomplished software engineer with computational development expertise to drive the project towards operationalisation. The role reports to the Team Leader of the Energy Meteorology Team.<br/><br/>The core responsibilities of the position are: -<br/><ul><li> Take responsibility for the code-base and make the appropriate changes to bring it to a conventional and professional software standard. </li><li> Design the scheduling approach for a real-time solar forecasting operational system as well as database storage for key outputs. The operational system has to work 24/7 with several back-up layers. </li><li> Work in collaborative manner within the research team to ensure they can use the software and assist in the production of tutorials for the client. </li><li> Liaise with the research team to deploy new research ideas. </li><li> Alongside the research engineer manage the database of real time data streams. <br/><br/></li></ul><strong><u>Qualifications<br/></u></strong><ul><li> Preferably Bachelors or Masters in Computer development or Software Engineering disciplines on a relevant topic. </li><li> Experience in software development and database management. </li><li> Highly skilled in Python programming. Important packages to understand (xarray pandas scikit-learn matplotlib jupyter). </li><li> Expertise in version control software Git. </li><li> Experience using high-performance computers and understanding of systems such as unix and bash. </li><li> Experience with face-to-face client interaction particularly reporting on progress and answering on-the-spot queries. </li><li> Excellent ability to work and contribute within a collaborative team. <br/><br/></li></ul><strong>Job<br/><br/></strong>Research<br/><br/><strong>Primary Location<br/><br/></strong>Kent Ridge<br/><br/><strong>Organization<br/><br/></strong>Solar Energy Research Inst of Singapore<br/><br/><strong>Schedule<br/><br/></strong>Full-time</div>
software Engineer,JOBEE PTE. LTD.,Singapore| Singapore,5 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-engineer-at-jobee-pte-ltd-2221404306?refId=c948a3be-6aec-4d16-809f-58b0940b38cc&position=23&pageNum=34&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">The Software Engineer position is responsible for working directly with the Lead Software Engineer to continue to expand and support our current software product offering. This will include taking the existing product code set an in some cases transitioning it to a modern code set while adding additional features. The ideal candidate will have outstanding interpersonal skills adjusting to changing priorities from various directives and communicate effectively while juggling multiple initiatives simultaneously.<br/><br/><strong><u>What You’ll Do<br/><br/></u></strong>Transition new product concepts and China based software products into customer facing systems.<br/><br/>Work closely with the Electrical Engineer to align PLC ladder logic to enhance features created in our Cloud based portal and mobile application.<br/><br/>You will work across a wide spectrum of user interface design back end software development mobile cloud and edge environments.<br/><br/><strong><u>What You’ll Bring<br/><br/></u></strong>Good software development aptitude<br/><br/>Familiarity with a diverse set of development technologies<br/><br/>The ideal candidate will be personable proactive and organized with a desire to win<br/><br/>A passion for building<br/><br/>Excellent written and verbal communications<br/><br/>Proactivity and passionate commitment to managing multiple projects concurrently<br/><br/>Strong and resourceful problem-solving<br/><br/>Efficient timely and accurate project documentation<br/><br/>A willingness to travel to various sites as needed through the region<br/><br/>High degree of creativity and self-initiative<br/><br/>Results-oriented mindset<br/><br/><strong><u>Qualifications<br/><br/></u></strong>Bachelor's degree in Computer Science/Computer Science Engineering or equivalent<br/><br/>3+ year of Javascript experience using a modern framework (React Vue or Angular preferred)<br/><br/>3+ years of experience in one or more object-oriented programming languages (Python preferred C++ or Java acceptable)<br/><br/>Understanding of unit testing and how to write automated test scripts<br/>Experience in the designing and build of mobile applications for iOS and/or Android<br/><br/>Experience in the design and built production RESTful API<br/><br/>Experience in developing full stack web application using a Python web framework (Flask or Django)<br/><br/>Experience with version control to track and control source code<br/><br/><strong><u>Compensation<br/><br/></u></strong>Highly competitive compensation and benefits commensurate with experience.</div>
Software Engineer,NINJA LOGISTICS PTE. LTD.,Singapore| Singapore,3 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-engineer-at-ninja-logistics-pte-ltd-2225347285?refId=c948a3be-6aec-4d16-809f-58b0940b38cc&position=24&pageNum=34&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><ul><li>Design develop and maintain software that powers Ninja Van's complex logistics operations.</li> <li>Work in cross functional teams with product managers UX designers and QA engineers to ship software on-quality and on-time.</li> <li>Write code that you are proud of with extensibility scalability and performance in mind.</li> <li>Solid Computer Science fundamentals excellent problem-solving skills.</li> <li>0 -5 years of backend or frontend software development in a product company with a proven track record of shipping successful software products.</li> <li>Fresh graduates should possess relevant internship experience</li> <li>Hands-on experience in our tech stack or similar technologies.</li> <li>Bachelor’s or Master’s degree in Computer Science or related field from a top university.</li> <br/><br/></ul><strong><u>Tech Stack Used<br/></u></strong><ul> <li>Data storage: Percona XtraDB Cluster Elasticsearch Apache Cassandra</li> <li>In-Memory data grid: Hazelcast</li> <li>Real-time data pipeline: Apache Kafka</li> <li>Backend webservice stack: Play (Java 8) GoLang Node.js</li> <li>Web frontend: AngularJS React</li> <li>Mobile: Android SDK React Native</li> <li>Containerization: Kubernetes (Docker)</li></ul></div>
SOFTWARE ENGINEER,TERRABYTE SYSTEMS (S) PTE. LTD.,Singapore| Singapore,2 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-engineer-at-terrabyte-systems-s-pte-ltd-2217162219?refId=c948a3be-6aec-4d16-809f-58b0940b38cc&position=25&pageNum=34&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Working Experience And Skillrequirement<br/><br/></u></strong><u>Mandatory Basic Non Enterprise Server Skill Requirements<br/></u><ul><li> Must be able to speak and write English proficiently;</li><li> Have at least three (3) years' post graduate experience working with Personal computers orcompatibles;</li><li> Have at least three(3)years' post graduate experience using MSOS such as Windows 7 or higher and MicrosoftOutlook;</li><li> Able to conduct unit module functional and volume testing; to analyze test results and to take correctiveaction.<br/></li></ul><u>For JavaRequirement<br/><br/></u><strong><u>The Programmer Shall Be Required To<br/></u></strong><ul><li> Havethree(3)years’experiencewithinthepastfour(4)year’stimeframe in each of the programmingskills:</li><li> JSP</li><li> Servlet</li><li> Java Bean</li><li> JavaScript</li><li> Sessionmanagement</li><li> JDBCSQL</li><li> Havetwo(2)years’experiencewithinthepastthree(3)year’stimeframe in coding programs using each of theskills:</li><li> HTML5</li><li> XHTML</li><li> AJAX</li><li> Web Services (RESTAPI)</li><li> JSON</li><li> Java ServerFaces</li><li> EJB (session entity &amp; message Service Locator Business Delegate Data Transfer Object Data AccessObject)</li><li> Preferably have hands on experience on thefollowing:</li><li> IBM RAD9.0 or above or Eclipse orequivalent</li><li> Portal and Portletdevelopment</li><li> n-TierArchitecture</li><li> Java WebSecurity/LDAP</li><li> JEESecurity</li><li> JEE Transaction</li><li> XML</li><li> Web Services(SOAP)</li><li> JNDI</li><li> UMLdiagrams</li><li> Secure coding to prevent application vulnerabilities (for eg. Cross-site scripting; Injection vulnerability flaws such as SQL injection command injection; Race conditions; Improper error / exception handlingetc<br/></li></ul><strong><u>The Programmers Shall Be Required To<br/><br/></u></strong><u><strong>JOBDESCRIPTION<br/></strong></u><ul><li> Code modify test correct and document new and existing programs using assigned languages tools and codingconventions;</li><li> Prepare and document testdataPrepare and set up testing and productionenvironment;</li><li> Prepare and maintain program and systemdocumentation;</li><li> Assist in establishing file structures and processing logicrequirements;</li><li> Produce deliverables according to group standards andprocedures;</li><li> AssistProjectLeadersinthestudyanddesignofapplicationsystemsand work coordination project management and user trainingwork;</li><li> Troubleshooting and supporting end-users in the implementation and maintenance of applicationsystems;</li><li> Train other contract programmers in the relevantskills;</li><li> Participate in Disaster Recovery activities eg simulation exercise at Disaster Recoverysites;</li><li> Learn / pick up new programming skills related to System Development and Maintenance as assigned by thesupervisors;</li><li> Any other tasks related to System Development and Maintenance as assigned by thesupervisors.<br/></li></ul>JSP<br/><br/>Servlet<br/><br/>Java Bean<br/><br/>JavaScript<br/><br/>Session management JDBCSQL HTML5<br/><br/>XHTML AJAX Web Services (RESTAPI) JSON Java Server Faces<br/><br/>EJB IBM RAD9.0 or above or Eclipse or equivalent<br/><br/>Portal and Portlet development n-Tier Architecture Java Web Security/LDAP JEE SecurityJEE Transaction XML  Web Services(SOAP) JNDI  UMLdiagrams<br/><br/>Secure coding to prevent application vulnerabilities</div>
Senior Robotics Software Developer,AUGMENTUS PTE. LTD.,Singapore| Singapore,4 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/senior-robotics-software-developer-at-augmentus-pte-ltd-2225316233?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=1&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">What we do<br/><br/>Augmentus is an AI robotics software company that offers a full-stack and code free robotic automation platform. You will dive deep into cutting edge tech such as AI Robotics AR/VR and IoT while working closely with our industry partners who are some of the largest robotic manufacturers and automation service providers.<br/><br/><strong><u>About Your Role<br/></u></strong><ul> <li>Participate in the whole development cycle including design development and deployment of the Augmentus robotic automation platform</li> <li>Development of software components for interaction with various robots and end effectors</li> <li>Write clean code to develop functional AI robotic applications</li> <li>Web portal development using Amazon Web Services</li> <li>User Interface and Experience development for the Augmentus application</li> <li>Tune the architecture for quality including reliability maintainability and scalability</li> <li>Ensure seamless integration of various technologies (robotics &amp; AI) into mobile device</li> <li>Manage existing clients and understand their development demands</li> <li>Collaborate with other team members subject-matter-experts process-owners and other stake-holders</li> <br/><br/></ul><strong><u>Requirements<br/></u></strong><ul> <li>Strong foundation in ROS</li> <li>Fluent in robot programming languages</li> <li>Firm understanding of robot manipulation and kinematics</li> <li>Familiar with toolchains for making platform independent codes ( CMake CTest)</li> <li>Experienced in setting up CI process for C++ applications</li> <li>Experienced in MVC architecture design patterns and management</li> <li>Have solid experience working in an agile development process</li> <li>Know how to use Git and are familiar with Git Flow</li> <li>Attention to detail self-motivated with a strong sense of ownership</li> <li>Strong hacker spirit who tinkers with emerging technologies</li> <li>Based full-time in Singapore</li></ul></div>
Software Developer (Java),Y3 Technologies Pte Ltd,Singapore| Singapore,4 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-developer-java-at-y3-technologies-pte-ltd-2224690607?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=2&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">You will be part of an innovative and passionate team working towards the one ultimate goal of producing high quality software. Currently we are embarking on an exciting journey of developing new Microservice Applications on a Cloud platform.<br/>Your primary duties are programming unit-testing and analytical problem-solving; but may include support for products implementation integration testing and documentation.<br/><br/><strong><u>The Individual Will<br/></u></strong><ul><li> Responsible for the successful enhancement of software products and solutions by co-operating with other teams to ensure releases that are coordinated in terms of both time and technology.</li><li> Design system architecture; translate user's requirements into functional and technical specifications.</li><li> Participate and manage testing debugging verifying design and conduct reviews.</li><li> Participate and manage data and solution migration.</li><li> Assist pre-sale in architect technical solution.</li><li> To perform other duties as and when required.<br/></li><strong><u>Skills Requirements<br/></u></strong><ul><li> Degree in Computer Science or Information Technology or equivalent.</li><li> In-depth experience in Java</li><li> Working knowledge of Object-Oriented</li><li> Working knowledge on any web framework with understand MVC concept on web based application</li><li> Working knowledge on conceptualizing and designing web based application</li><li> Preferable knowledge and experience in Spring and Hibernate Framework Spring Boot REST Drools HTML5 Oracle.</li><li> Possess a passion in software engineering/development with drives to be an effective team leader</li><li> Ability to communicate effectively and clearly</li><li> He or she should show self-initiative in learning and self-development</li><li> Ability to work under pressure to deliver projects within the designated deadlines.</li><li> At least 1 to 2 years of working experience.<br/></li></ul>Candidates with no experience but in relevant industries may apply.<br/>Only Singapore Citizens may apply.</ul></div>
Full Stack Software Developer,JobKred Pte Ltd jobkred.com,Singapore| Singapore,1 month ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/full-stack-software-developer-at-jobkred-pte-ltd-jobkred-com-2209293896?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=3&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Job Description<br/><br/></u></strong>Responsibilities<br/><ul><li> Develop data driven complex web applications </li><li> Write beautiful code with scalability and maintainability as priority </li><li> Brainstorm and discuss system architecture ideas workflow improvements </li><li> Learn and educate peers to cultivate good coding culture <br/><br/></li></ul><strong><u>Requirements<br/></u></strong><ul><li> Bachelor’s Degree in Computer Science/Natural Science </li><li> Minimum of 2 years of software development experience </li><li> Strong at a specific programming language </li><li> Good at data structure algorithms MVC design REST API DRY principles </li><li> Experience with software versioning such as Git commit conflict management. </li><li> Sharp to find out the problem’s root cause debugging and ability to articulate the problem clearly </li><li>Keep track of processes with documentation </li><li> Plus: Side projects/Prototype </li><li> Plus: Hackathon experience </li><li> Plus: Experience lead a team of developers <br/><br/></li></ul><strong><u>Skills<br/></u></strong><ul><li> PHP (Laravel) Python (Flask) Go (Echo) MySQL Redis Postgres AWS GCP</li></ul></div>
Associate| Front Office Software Developer| Treasury & Markets,Jobs via eFinancialCareers,Singapore| Singapore,1 week ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/associate-front-office-software-developer-treasury-markets-at-jobs-via-efinancialcareers-2237085719?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=4&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Business Function<br/><br/></strong>As a leader in treasury operations DBS extends a broad range of capabilities in foreign exchange and derivatives money market and securities trading to corporations and financial institutions. DBS trades in a comprehensive product range including foreign exchange as well as interest rates and derivatives.<br/><br/>Treasury &amp; Markets (T&amp;M) provides total solutions to serve DBS clients' hedging and investment needs with a regional emphasis. We have a strong record in providing innovative wealth management solutions to our individual investors. We are a leader in SGD and regional products with an excellent customer-driven research capability and with cutting-edge risk management technology and systems.<br/><br/><strong><u>Responsibilities<br/></u></strong><ul> Design and implement trading algorithms together with trader Optimize applications for best performance and scalability Maintain the automated market making platform </ul> <strong>Requirements<br/></strong><ul> Degree in Computer Science or equivalent Min 5 years relevant experience Strong analytical and problem-solving skills Strong computer programming skills using C++ in a Linux environment Experience in Object-oriented design and multi-threaded programming Ability to work well within a team in a fast paced environment Experience developing low latency systems is a plus Understanding of options pricing is a plus </ul> <strong>Apply Now<br/><br/></strong>We offer a competitive salary and benefits package and the professional advantages of a dynamic environment that supports your development and recognises your achievements.</div>
Software Developer (Python),Jobster Pte Ltd EA License No: 06C5060,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-developer-python-at-jobster-pte-ltd-ea-license-no-06c5060-2220899822?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=5&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><ul><li><strong>1 year contract renewable </strong></li><li><strong> Working location: Nearby one-north MRT </strong></li><li><strong> Working hours: Monday to Friday 830am to 6pm <br/><br/></strong></li></ul><strong><u>Job Duties &amp; Ressponsibilities<br/></u></strong><ul><li> Deliver optimized scalable and maintainable service portal for the project. </li><li> Deliver the frontend or/and backend software required for the project. </li><li> Develop automated tests to ensure high quality of code and software. </li><li> Create documentations for software and system. <br/><br/></li></ul><strong><u>Requirements<br/></u></strong><ul><li> Bachelor's Degree in Information Technology Computer Science or a related discipline </li><li> Working experience with cloud hosting (e.g. AWS Azure Google cloud)</li><li> Working experience in web technologies (e.g. ReactJS NodeJS HTML CSS Saas) and software development using agile methodology </li><li> Good understanding of responsive web application design </li><li> Experiences in:<br/><ul><li> Python </li><li> NodeJS JavaScript </li><li> AWS SDK for integrating AWS services to portal </li><li> Oauth2 and OICD </li><li> Development of middleware using Lambda <br/><br/></li></ul></li></ul><strong><u>A Plus To Have/Added Advantage<br/></u></strong><ul><li> DevOps and CI/CD automation </li><li> Serverless code </li><li> Unit testing and functional testing </li><li> AWS services (S3 Lambda API gateway Application Load Balancers)</li><li> Chart and reporting with JavaScript libraries such as D3js and ChartJS </li><li> Single Page App </li><li> Database (DynamoDB)</li><li> RESTful APIs </li><li> Secure software development lifecycle <br/><br/></li></ul>*We regret to inform only shortlisted candidates will be notified*</div>
Software Engineer,BYTEDANCE PTE. LTD.,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-engineer-at-bytedance-pte-ltd-2207050128?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=6&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Responsibilities<br/></u></strong><ul><li> As a software engineer you will work on ByteDance's large scale services products and systems which are growing rapidly.</li><li> Work in a global and flat organization you contribution will either impact hundreds of millions of users or improve efficiency of thousands of businesses worldwide.</li><li> Iteratively design develop test deploy maintain and improve services and systems which are crucial to meet the needs from users or customers.<br/></li></ul><strong><u>Requirements<br/></u></strong><ul><li> Bachelor's degree in Computer Science related engineering discipline or equivalent practical experience.</li><li> Software development experience in one or more general purpose programming languages such as Java/Go/C++/C#/Python.</li><li> Excellent proficiency in backend server development and expertise in relational database.<br/></li></ul></div>
Software Engineer,BYTEDANCE PTE. LTD.,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-engineer-at-bytedance-pte-ltd-2207045969?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=7&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Responsibilities<br/></u></strong><ul><li> As a software engineer you will work on ByteDance's large scale services products and systems which are growing rapidly.</li><li> Work in a global and flat organization you contribution will either impact hundreds of millions of users or improve efficiency of thousands of businesses worldwide.</li><li> Iteratively design develop test deploy maintain and improve services and systems which are crucial to meet the needs from users or customers.<br/></li></ul><strong><u>Requirements<br/></u></strong><ul><li> Bachelor's degree in Computer Science related engineering discipline or equivalent practical experience.</li><li> Software development experience in one or more general purpose programming languages such as Java/Go/C++/C#/Python.</li><li> Excellent proficiency in backend server development and expertise in relational database.<br/></li></ul></div>
Cybersecurity Software Developer,Defence Science and Technology Agency,Singapore| Singapore,2 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/cybersecurity-software-developer-at-defence-science-and-technology-agency-2202438670?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=8&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">At DSTA we develop leading-edge technological and engineering solutions for the defence and security of our nation. Look forward to comprehensive professional and personal development programmes and grow in a collaborative and dynamic environment. Join us in the engineering IT or the corporate domains to make an impact on the defence and security of the nation!<br/><br/><strong><u>Opportunity<br/><br/></u></strong>We are looking for innovative developers to join our Cybersecurity Programme Centre in the following role :<br/><ul> <li>Build novel kernel modules and mobile applications to protect DSTA enterprise and defence systems</li> <li>Work with stakeholders from different domains to design robust high-performance software security solutions</li> <li>Keep abreast of the latest threat detection and protection techniques and implement them in our software systems</li> <br/><br/></ul><strong><u>Requirements<br/></u></strong><ul> <li>Tertiary qualification in Infocomm Security Computer Science Computer/Electrical Engineering Information Technology Mathematics or related field</li> <li>High proficiency in C++ Java C# and/or Python data structures and algorithms and software engineering methodologies</li> <li>Familiarity with Windows Android and/or Linux operating system</li> <li>Experience with cryptography network security application security and/or machine learning</li></ul></div>
Senior Software Developer (Backend and Services),SENSORFLOW PTE. LTD.,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/senior-software-developer-backend-and-services-at-sensorflow-pte-ltd-2207097924?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=9&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">SensorFlow makes smart buildings a reality we are on a mission to retrofit every building to automate decision making and get actionable insights from data starting with hotels. SensorFlow has helped brands like Accor and RedDoorz save up to 30% on their energy costs while improving their operational productivity through actionable insights from real time data. We are currently in 7 markets across South East Asia and expanding rapidly.<br/><br/>Join us as we work towards making every building more productive efficient and sustainable!<br/><br/>Job Responsibilities<br/><ul> <li>Participate in the software process from requirements solution development deployment and maintenance</li> <li>Design and create services and system architecture to support all the components of our stack that being our web dashboard mobile app gateways and more.</li> <li>Contribute and provide feedback to other team members</li> <li>Help improve our code quality through writing unit tests automation and performing code reviews</li> <li>Create and maintain software documentation</li> <li>Take ownership there are lots of opportunities to take up an existing or new section of the product and make it your own</li> <br/><br/></ul><strong><u>Skills And Qualifications Requirements<br/></u></strong><ul> <li>You have experience in building distributed systems that support IOT devices in field</li> <li>You have experience in building production applications using NextJS GraphQL</li> <li>You have experience in building applications that use MQTT</li> <li>You have experience in building applications with high Data Throughput</li> <li>You have experience in building applications that use TimescaleDB</li> <li>You know what it takes to architect secure web applications</li> <li>You know how to use CI/CD processes to deploy into production</li> <li>You have a deep understanding development life cycle</li> <li>You know how to use GIT for version control</li> <li>You know how to work with Infra Teams to operate infrastructure on AWS</li> <li>You have at least 3-5 years of relevant experience.</li> <li>You are able to communicate well with different stakeholders and peers</li> <br/></ul>At SensorFlow we’re made up of dreamers achievers and visionaries whose passion and belief in a greater cause drives us to do more and push the boundaries of innovation every day. If you want to work with fun-loving and diverse personalities in an environment that prioritises your learning development and autonomy then SensorFlow is the perfect place for you.<br/><br/>We also have amazing benefits that include a generous 21 days of annual leave great coffee medical and dental coverage birthday leave fitness benefits flexi benefits and free lunches on Fridays.</div>
Software Engineer,DATAGRID PTE. LTD.,Singapore| Singapore,1 week ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/software-engineer-at-datagrid-pte-ltd-2218798384?refId=847fb5fb-612b-4544-ae7a-51dfb527d2bc&position=10&pageNum=35&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><u><strong>Mandatory Skills<br/><br/></strong></u>MicroservicesJava<br/><br/><strong><u>Preferred Skills<br/><br/></u></strong><u><strong>Brief Job Description<br/><br/></strong></u>Microservice Developer (Java)<br/><br/>The microservice developer is responsible for the design of Domain-driven design (DDD) and microservice design and implementation.<br/><br/><strong><u>Role &amp; Responsibilities<br/></u></strong><ul><li> Familiar with Domain-driven Design (DDD) and microservice design patterns such as CQRS for technical design</li><li> Comfortable working in an environment that practices Agile development engaging Product Owner and other stakeholders</li><li> [For Java developers] Experience in Java and Spring framework</li><li> Develop all codes according to best practices for software development from front-end to backend</li><li> Develop Unit Testing scripts</li><li> Update technical documentation</li><li> Support application after Go-Live till end of Defect Liability Period and application troubleshooting<br/></li></ul><strong><u>The Ideal Candidate Should Be / Possess<br/></u></strong><ul><li> At least 6 years’ experience with substantial project work in software development</li><li> Able to adapt Agile processes and changing business needs</li><li> Open to new ideas and ways of doing things</li><li> Self-motivated with a positive “can-do” attitude</li><li> Courage to ask why (reasonably) and not follow orders blindly or sit and wait for instructions</li><li> [For Java developers] Strong knowledge in Spring related framework and Java 8</li><li> Good knowledge of best practice coding and DDD design</li><li> Proficient in technical documentation</li><li> Basic knowledge of Cloud features (either AWS or Azure) and dockerized implementation</li><li> Certification in related technologies is an advantage</li><li> [Good to have] Able to understand and develop on serverless architecture</li><li> [Good to have] Experience in integration design patterns with Kafka or Solace</li><li> [Good to have] Know when to use DevOps and CI/CD to maximize your own productivity or for your squad’s productivity<br/></li></ul>Technical Skills<br/><ul><li> Design – Domain-driven design microservices design patterns e.g. CQRS Circuit Breaker Distributed Transactions Bulkhead 12+3 Cloud Native</li><li> Languages &amp; Framework [For Java developers] - Spring Boot/ Spring Cloud API/ Spring MVC/Angular/Bootstrap/PrimeNG/ Struts/ Restful API/ Java 8 and above PL/SQL</li><li> Database – [Any of these] MS SQL/ Oracle/ MySQL/ PostgreSQL/ NoSQL</li><li> Message: Kafka or Solace</li><li> API Management: APIGee or Mulesoft or TYK or KONG or cloud-native API Management</li><li> Other Tools &amp; Scripts – Maven/Gradle Confluence Swagger</li><li> Hands-on Experience in DevOps and CI/CD will be added advantage<br/></li></ul><u><strong>Technical Skills<br/><br/></strong></u>Framework – Microservices / Spring Boot / Spring Cloud API / Spring MVC / Spring Gateway / Spring Batch / Quartz / Activiti / Birt Report / Hibernate / Kafka / OIDC<br/><br/>Languages – Java<br/><br/>GUI – Angular NodeJS<br/><br/>Database – MSSQL<br/><br/>Other Tools &amp; Scripts – Git Mavern Swagger Jira Jenkins Kubernetes<br/><br/>Hands-on Experience in DevOps and CI/CD will be added advantage.<br/><br/><strong><u>Additional Skills<br/></u></strong><ul><li> Excellent customer interfacing skills.</li><li> Excellent written and verbal communication skills.</li><li> Strong attention to detail and outstanding analytical and Problem-solving skills.<br/></li></ul></div>
