Job Title,Company Name,Country,When Posted,No. of Applicants,Hyperlink,Job Description
Junior Demand Planner | Consumer Electronics,Adecco,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/junior-demand-planner-consumer-electronics-at-adecco-2150907925?refId=c15d247b-a4ca-44bf-a07a-24b02e12af68&position=24&pageNum=28&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><li></li><li><br/><br/></li><strong>The Client is one of the Global Leaders in Consumer Electronic industry revolving its business around innovative technologies and projects to improve business processes. Ranked as one of the Global Top Employers the Client is currently expanding their business and is looking for talents to join the team! <br/><br/></strong><strong>The company provides tailored training and growth opportunity. Incumbent can look forward to a dynamic yet supportive working environment with regional exposure in Asia Pacific &amp; Middle East &amp; Westen regions.<br/><br/></strong><strong>The Job<br/></strong><ul> <li>Handle Demand &amp; forecast management - Supply and Demand.</li> <li>Liaise with vendors and customers on Supply and Demand.</li> <li>Manage Pricing Analyst: Work on sales and price trends prepare forecast data develop statistical forecast model and evaluate forecast results - Pricing Analyst</li> <li>Review competitors pricing benchmark and manage customers sales report</li> <li>Ad-hoc duties.</li> <br/><br/></ul><strong>The Talent<br/></strong><ul> <li>Relevant work experience with Demand planning or Analyst experiences will be an added advantage </li> <li>Expereinces working in FMCG or in comsumer electronic industry will be an added advantage </li> <li>Good communication and interpersonal skills with a positive and good working attitude.</li> <br/><br/></ul><strong><u>Benefits<br/></u></strong><ul> <li>9 AM - 6 PM 5 days</li> <li>Accessible</li> <li>Salary: up to $3000 </li> <br/><br/></ul><strong>Next Step<br/></strong><ul> <li>Prepare your updated resume (please include your current salary package with full breakdown such as base incentives annual wage supplement etc.) and expected a package.</li> <li>Apply here and contact us to follow-up!</li> <li>Alternatively you may send your resume directly to <strong>Sylvia.kok@adecco.com. </strong></li> <li>All shortlisted candidates will be contacted.</li> <br/><br/></ul>Sylvia Kok Jia Hui<br/>Direct Line: 6697 7953<br/>EA License No: 91C2918<br/>Personnel Registration Number: R1324894</div>
Office of the VP (Campus Infrastructure): Business Analyst,National University of Singapore,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/office-of-the-vp-campus-infrastructure-business-analyst-at-national-university-of-singapore-2200152593?refId=c15d247b-a4ca-44bf-a07a-24b02e12af68&position=25&pageNum=28&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Department:</strong> Office of the VP (Campus Infrastructure)<br/><br/><strong><u>Description<br/></u></strong><ul><li> Review and identify areas of inefficiency in the existing system/ manual processes and help users to define business requirements which may entail process streamlining and/or automation. Assist users and provide guidance in process mapping for as-is and to-be process modeling. </li><li> Explore new technology that will improve current processes. </li><li> Participate in IT projects as user project coordinator/user lead and assist in submission of new projects proposal (PPM). </li><li> Assist in the formulation of activities that promotes the adoption of Governance Framework within the organization. </li><li> Facilitate in activities that promotes data integrity in systems and taking lead in defining data conversion/migration requirements verifying correctness of converted/migrated data. </li><li> First level of user testing facilitate in developing of test scripts and co-ordinate user-acceptance testing of applications. </li><li> Single point of contact to represent users’ requirement to IT support staff. Collate and prioritize issues/bugs reported and escalate to dept IT Support staff and follow up. </li><li> Co-ordinate in users’ access matrix and assist business System Administrator in granting and revoking access rights to systems owned by the faculties and departments. </li><li> Provide 1st Level support to users and perform trouble-shooting and analysis. Escalate to the appropriate parties ( Eg: IT support staff IT care or users if it is a data related issue). </li><li> Provide training and day-to-day support to users on the use of IT applications/ software package especially in system configurations which do not require the intervention of IT professionals. </li><li> Document and maintain user guides Standard Operating Procedures of manual and IT systems. <br/><br/></li></ul><strong><u>Qualifications<br/></u></strong><ul><li> Bachelor's degree in the area of computer science business engineering or business with strong IT skills. </li><li> Proficiency in application tools such as Microsoft 365 programming language such as python SQL etc would be ideal </li><li> Familiarity with applications support/helpdesk environment and good in customer service orientation. </li><li> Strong communication &amp; presentation skills. </li><li> Good team player responsible and conscientious. Resourceful independent responsive and pro-active. <br/><br/></li></ul><strong>Job<br/><br/></strong>Executive and Administrative<br/><br/><strong>Primary Location<br/><br/></strong>Kent Ridge<br/><br/><strong>Organization<br/><br/></strong>Office of the VP (Campus Infrastructure)<br/><br/><strong>Schedule<br/><br/></strong>Full-time</div>
Regional BI - Data Quality Analyst,Shopee,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/regional-bi-data-quality-analyst-at-shopee-2234485340?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=1&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">We seek your understanding that priority will be given to candidates who can work from Singapore in the next few months. Due to the border restrictions in view of COVID-19 we might not be able to secure work visas for candidates who are not located in Singapore currently. Please be assured that our team is monitoring the situation closely and will revise our position according to the evolving travel/visa restrictions.<br/><br/><strong>Job Description:<br/><br/></strong><ul> <li>Validate and monitor in-house data quality by designing the test cases building the automatic alert system and analysing the business metrics.</li> <li>Cooperate with Developer DA and DE team to resolve the tracking data issues.</li> <li>Improve the QA process by automating the tasks and refining the procedure.</li> <br/></ul><strong>Requirements:<br/><br/></strong><ul> <li>Diploma in Computer Science Information or related disciplines.</li> <li>Experiment in designing comprehensive test cases is preferred.</li> <li>Familiar with Python and SQL.</li> <li>Only applicable to Singaporean and Singapore PR</li></ul></div>
Retail Finance BI&A - Business Analyst,SeaMoney,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/retail-finance-bi-a-business-analyst-at-seamoney-2230177090?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=2&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><em>Business Intelligence &amp; Analytics (BI&amp;A) Team is responsible for all business level intelligence and analytics work to provide business insights and analysis that will support important </em><em>management decisions for our Retail Finance Business. The Team works on historical and </em><em>present data from various sources while using data management techniques to deliver insights </em><em>in order to bring the business to the next level.<br/><br/></em><strong>Job Description:<br/><br/></strong><ul> <li>Critically evaluate and define business metrics; develop analysis that lead to actionable</li> <li>insights to support the continuous improvement of the Retail Finance business</li> <li>Consolidate data from multiple sources including operations marketing and source databases to create integrated views that can be used to drive decision making</li> <li>Work closely with stakeholders to understand their needs/ pain points to scope up their</li> <li>problems and enhance internal processes through automation and improve productivity</li> <li>Utilise established data warehousing practices and data visualisations</li> <br/></ul><strong>Requirements:<br/><br/></strong><ul> <li>Bachelor's degree and above in Computer Science/Engineering Business Analytics Information Technology Statistics and other related fields</li> <li>A degree from a worldly recognised university with good academic credentials</li> <li>2 years' and above working experience in business analytics related roles</li> <li>Proficient in one of the technical tools Excel PPT SQL or Python;</li> <li>Familiar with data visualisation tools</li> <li>Entrepreneurial spirit and startup mindset</li> <li>Work well with cross-functional teams in a fast-paced environment</li> <li>Experience in business intelligence in e-commerce is a plus</li> <li>Experience in constructing business intelligence tools is a plus</li></ul></div>
Business Analyst,ADECCO PERSONNEL PTE LTD,Singapore| Singapore,1 week ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/business-analyst-at-adecco-personnel-pte-ltd-2214161100?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=3&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Job Description<br/></u></strong><ul><li> Deliver fully tested products on-time and with quality up to production deployment. </li><li> Address deployment issues for different units and co-ordinate with different stakeholders for fixes. </li><li> Work with business leads and subsidiaries to define needs set expectations for delivery and execute on commitment. </li><li> Liaise with IT business lines contacts for clarification and understanding of requirements </li><li> Analyze functional impacts considering technical constraints with technical lead’s help </li><li> Prepare and present functional aspects of changes/evolutions to developers </li><li> Working independently with users to define concepts and under direction of project manager. </li><li> Handle multiple concurrent projects <br/></li></ul><strong> Job Requirement <br/></strong><ul><li> Possess minimum 5 years of relevant experience. </li><li> Experience with Microsoft Office tools. </li><li> Good understanding of SDLC with experience on at least one methodology <br/></li></ul>Additional Information<br/><br/><li> 5 days work week</li><li> Located at Pasir Panjang</li><li> Competitive remuneration package<br/><br/></li><strong> Next Steps <br/></strong><ul><li> Interested applicants kindly forward the latest copy of your resume in MS Word format to <strong> click apply </strong></li><li> We regret to inform that only shortlisted candidates will be notified.</li></ul></div>
2021 Mastercard Launch| Associate Analyst| Account Management - Citi,Mastercard,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/2021-mastercard-launch-associate-analyst-account-management-citi-at-mastercard-2206967824?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=4&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Our Purpose<br/><br/></strong>We work to connect and power an inclusive digital economy that benefits everyone everywhere by making transactions safe simple smart and accessible. Using secure data and networks partnerships and passion our innovations and solutions help individuals financial institutions governments and businesses realize their greatest potential. Our decency quotient or DQ drives our culture and everything we do inside and outside of our company. We cultivate a culture of inclusion for all employees that respects their individual strengths views and experiences. We believe that our differences enable us to be a better team – one that makes better decisions drives innovation and delivers better business results.<br/><br/><strong>Job Title<br/><br/></strong>2021 Mastercard Launch Associate Analyst Account Management - Citi<br/><br/>Who is Mastercard?<br/>We are the global technology company behind the world’s fastest payments processing network. We are a vehicle for commerce a connection to financial systems for the previously excluded a technology innovation lab and the home of Priceless®. We ensure every employee has the opportunity to be a part of something bigger and to change lives. We believe as our company grows so should you. We believe in connecting everyone to endless priceless possibilities.<br/><br/>The Mastercard Launch program is aimed at early career talent to help you develop skills and gain cross-functional work experience. Over a period of 18 months Launch participants will be assigned to a business unit learn and develop skills and gain valuable on the job experience. Successful candidates will be assigned to a business unit within International Markets and rotate for a duration of 2 x 9 months each for a total of 18 months.<br/><br/><strong><u>Role<br/><br/></u></strong>Account Management – Global Account<br/><ul><li> This role is responsible for supporting activity within the selected customer group supporting initiatives and executing the strategy for each customer and coordinating resources.</li><li> Partner cooperatively in a team environment to support evolution of a wide array of programs across Mastercard business.</li><li> Develop strong relationships across levels and functions (particularly product portfolio/usage fraud marketing operations strategy and information technology) to influence or change customer preference towards Mastercard as a strategic partner and solution provider.</li><li> Interface with customers both internal and external to effectively communicate and educate on program rules procedures and best practices.</li><li> Support larger team functions related to ensuring customer compliance with Mastercard standards.</li><li> Will work with analytic insights and tools to facilitate compliance investigative and reporting initiatives.</li><li> Perform project management duties creating and documenting processes developing timelines managing compliance cases supporting risk mitigation for our third parties.</li><li> Communicate across key stakeholders to out into place action plans to address vulnerabilities and weaknesses.</li><li> Perform desktop research to identify regional or global trends and develop key performance metrics and reporting.</li><li> Assist with ad hoc requests participate in special projects as required and provide cross-functional support as needed.<br/></li></ul><strong><u>Education<br/><br/></u></strong>All about you:<br/><ul><li> Graduating seniors - Class of 2021</li><li> Students pursuing a Masters/bachelor’s degree (all majors welcome to apply)<br/></li></ul><strong><u>Key Competencies<br/></u></strong><ul><li> Analytical investigative and problem-solving skills.</li><li> Strategic thinker with ability to derive and translate data analytics to meet business goals.</li><li> Sound written and verbal communication skills.</li><li> Project management skills highly organized with strong attention to detail.</li><li> Ability to work independently in developing and mapping out solutions.</li><li> Able to work in a fast paced and dynamic environment handle multiple tasks consistently meet established deadlines and deliver exceptional results.</li><li> Expert skills including proficiency in Microsoft Excel Word PowerPoint and Access; programming and coding ability a plus.</li><li> Experience with Tableau Domo or other comparable business intelligence tools.</li><li> Understanding of risk management disciplines.<br/></li></ul><strong><u>Languages<br/></u></strong><ul><li> English required</li><li> Additional languages a plus<br/></li></ul>Application end date will be on: October 31 2020<br/><br/>Due to COVID-19 most of our employees are working from home. We’ve implemented a virtual hiring process and continue to interview candidates by phone or video and are onboarding new hires remotely. We value the safety of each member of our community because we know we’re all in this together.<br/><br/><em>Mastercard is an inclusive Equal Employment Opportunity employer that considers applicants without regard to gender gender identity sexual orientation race ethnicity disabled or veteran status or any other characteristic protected by law. <br/><br/></em><em>If you require accommodations or assistance to complete the online application process please contact </em><em>reasonable.accommodation@mastercard.com</em><em> and identify the type of accommodation or assistance you are requesting. Do not include any medical or health information in this email. The Reasonable Accommodations team will respond to your email promptly.</em></div>
Commodities Trade Application Support Analyst,Michael Page,Singapore| Singapore,1 month ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/commodities-trade-application-support-analyst-at-michael-page-2212208019?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=5&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Commodities Trade Application Support Analyst<br/></strong><ul><li>Newly created role </li><li>Leading Financial Service Industry<br/><br/></li><strong>About Our Client<br/><br/></strong>Our Client is one of the leading Financial Services Firm that specializes in the energy and commodity trading business. They are looking for a <strong>Trade Application Support Analyst</strong> who will be working within the IT Operations domain across all areas of the trading business (front middle and back-office) to provide support for applications.<br/><br/><strong>Job Description<br/><br/></strong><ul><li> Diagnosing and resolving complex system or data issues across a range of both internally developed and vendor supplied trading applications in support within a distributed multi-server environment * Developing scripts and supporting testing to support our trading systems operations * Escalating on permanent fixes for development related issues<br/><br/></li></ul><strong>The Successful Applicant<br/><br/></strong>As a successful candidate you will have a Bachelor's Degree in Computer Science or equivalent with at least 5+years of working experience with delivering applications support within a complex business environment. You will also be familiar with platforms Trayport Global Vision/Joule FXAll WebICE Sun Systems Softmar IMOS FEA (Allegro Analytics) Zema and Cubelogic. You will also have experience in C# Azure DevOps Visual Studio Crystal Reports Jira and Confluence.<br/><br/><strong>What's On Offer<br/><br/></strong><ul><li> Excellent learning opportunities * Attractive Salary Package<br/><br/></li></ul><strong>Contact: Ankita Jain<br/></strong><strong>Quote job ref: 4157652</strong></ul></div>
Business Analyst- Digital Venture,ACCA Careers,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/business-analyst-digital-venture-at-acca-careers-2194382369?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=6&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>Standard Chartered Bank<br/><br/></strong>We're looking for a Business Analyst to work onsite within our Digital Venture office in Singapore. We're a very small but growing venture with new and exciting problems to solve. We work in project-based sprints in small interdisciplinary teams.<br/><br/>As a Business Analyst you'd be able to work on and solve some of the many interesting challenges we are facing learn new ways of working and build delightful high quality products for our customers.<br/><br/><strong><u>Job Description<br/><br/></u></strong>The Business Analyst is a key member of our Product Team and is responsible for business analysis and requirements gathering across one of our product and service propositions. You will be the glue in one of our multidisciplinary teams helping to drive alignment across Product Technology Operations and Finance adapting as our needs change and our organisation matures. You will lead by example in an approach that is based on Building Learning and rapidly Adapting. Your ultimate success is critically dependent on your ability to guide your team and peers while influencing decision makers to build trust and secure long-term buy-in.<br/><br/><strong><u>The Role Responsibilities<br/></u></strong><ul><li>Be the Business Analyst within a Product Team driving alignment with other Product Teams as well as with Technology Operations and Finance</li><li>Adopt and contribute to a coherent and uniform approach to business analysis mapping processes into a single consolidated repository</li><li>Understand end-to-end flows within our solution design recognising and calling out up and down stream impacts</li><li>Federate and manage business analysis activities against the respective and aligned Technical and Operational Teams</li><li>Own the definition of quality for analysis output for Product Team's delivery components</li><li>Assist in developing the economic model business plan and operating model for new products and services</li><li>Assist in defining the commercial launch and go-to-market strategy</li><li>Assist with creating and articulating business cases and operating plans</li><li>Assist with creating proposals for new business opportunities</li><li>Define manage and track budgets and work plans<br/><br/></li></ul><strong><u>Our Ideal Candidate<br/></u></strong><ul><li>5+ years of experience working in a team building large-scale digital services within a high growth and rapidly changing environment with 3+ years gathering and defining requirements for digital product development and complex (partner) system integration projects A degree in a technical discipline (information systems computer science electrical engineering etc)</li><li>Practical experience in agile/SCRUM methodologies alike</li><li>Strong finance industry and digital technology and business analysis functional knowledge</li><li>Proficiency in the usage of the underpinning frameworks and tools for business analysis documentation such as Confluence Jira etc</li><li>Experience and knowledge to guide and inform Technology to ensure all aspects of requirements are considered in Technical Design</li><li>Experience maintaining confidentiality without creating barriers to success in a fast-paced intellectually demanding and service-oriented environment</li><li>Exceptional attention to detail and strong technical intuition</li><li>The ability to manage time and schedules to meet aggressive deadlines and influence through persuasive written and verbal communication<br/><br/></li></ul>Apply now to join the Bank for those with big career ambitions.<br/><br/>To view information on our benefits including our flexible working please visit our career pages.</div>
Business Analyst – Technology Solutions – Corporate (Digital Banking),OCBC Bank,Singapore| Singapore,4 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/business-analyst-%E2%80%93-technology-solutions-%E2%80%93-corporate-digital-banking-at-ocbc-bank-2211922033?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=7&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Job Description<br/><br/></u></strong><strong>Description<br/></strong><ul><li>Support business partners as an IT partner in defining their digital roadmap/strategy</li><li>Support business in providing cost effective/practical solutions that meet their digital strategies </li><li>Conduct peer bank/industry review of digital banking/mobility and related trends and provide advice/insights to Business and IT seniors</li><li>To be able to effectively and efficiently engage business to capture/discuss requirement </li><li>To be able to elicit requirements from business to ensure completeness and no ambiguity </li><li>Ensure harmony and compatibility of proposed solution with existing systems </li><li>Play a consultant role to business to come out with multiple options for solutions and initiatives </li><li>Play a consultant role to business to think out of the box to find new solutions to old problems </li><li>Coordinate internal/business review and get business signoff for the project cost plan and various specifications. </li><li>Be the bridge between Business and Technology team during solution and all phases of SDLC and/or Agile/SCRUM sprints/delivery.<br/><br/></li></ul><strong><u>Key Roles And Responsibilities<br/></u></strong><ul><li>To engage and assist business managers and end users to articulate requirements </li><li>Elicit requirements prioritise and analyse requests design business processes workflows and user interfaces review of functional specifications and data mapping templates</li><li>Work with System Delivery and Project Office as well as other internal IT departments IS and vendor to arrive at optimal solutions for the Business with compliances to Bank’s standards policies and guidelines</li><li>Able to translate technical designs and jargons into terms that business can understand and associate</li><li>Prepare / review test scenarios and test cases support test utility team for SIT support user for UAT and other related activities to ensure business needs are met</li><li>Ensure gaps in deliverables are identified early and addressed effectively </li><li>Ensure Business stakeholders' expectations are met</li><li>Provide thought leadership within own area of responsibility and BA profession within the bank </li><li>Provide SME support to extended IT teams such as security/risk/EDW by articulating requirements </li><li>Provide support to architecture committee and project teams to ensure that target operating models are progressing in line with the preferred strategic architecture / chosen architectures </li></ul><li>Li-VL<br/><br/></li><strong><u>Requirement<br/><br/></u></strong><strong>Job Qualifications<br/></strong><ul><li>At least 5 years of relevant business analysis experience in financial services environment preferably in area of internet mobile channels/digital banking and related emerging trends for corporate internet &amp; mobile banking </li><li>Able to relate to corporate/SME customers on-boarding transact service and security needs </li><li>Composite of 70% business knowledge and 30% IT knowledge in digital space – more business/less IT </li><li>Strong analytical skills with the ability to assimilate information quickly and gain consensus from multiple stakeholders when required</li><li>Good oral and written communication skills including documentation and presentation skills</li><li>Comfortable communicating across business divisions and levels of seniority </li><li>Strong team player with the ability to take ownership and deliver independently</li><li>Able to work under pressure with tight deadlines and/or multiple projects </li><li>Strong interpersonal skills required to liaise with other subject matter experts to problem solving issues or generating ideas</li><li>Experience and ability to work in a culturally diverse and geographically distributed team</li><li>Experience in negotiation and conflict resolution </li><li>Possess initiative drive and excellent attention to detail</li><li>Understanding of technology and development lifecycle – experience in both SDLC &amp; Agile/SCRUM delivery </li><li>Experience in tools such as Visio Powerpoint Excel SQL<br/><br/></li></ul><strong>Primary Location<br/><br/></strong>Singapore<br/><br/><strong>Job<br/><br/></strong>Technology Solutions<br/><br/><strong>Organization<br/><br/></strong>Group Operations &amp; Technology Division<br/><br/><strong>Schedule<br/><br/></strong>Permanent<br/><br/>Full-time<br/><br/><strong>Job Posting<br/><br/></strong>13-May-2020 5:04:49 PM</div>
IT Business Intermediate Analyst,Citi,Singapore| Singapore,3 weeks ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/it-business-intermediate-analyst-at-citi-2211909934?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=8&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Responsibilities<br/><br/></u></strong>Single point of contact to Digital Banking and decision management business for all technology matters<br/><br/>Collaborate with enterprise wide technology teams on technology matter to resolve business problem.<br/><br/>Provide guidance business on technology policies<br/><br/>Manage cross functional/matrix business stakeholders on solution requirement including mapping business processes establishing project scope goals and key value creation<br/><br/>Facilitate conflict resolution and influence business and technical stakeholders toward a common objective<br/><br/>Guide business stakeholders on UAT planning execution identifying project risk and critical paths<br/><br/>Provide project dashboard reporting and metrics to business sponsor and key stakeholders<br/><br/>Coordinate with country business and technical stakeholders to ensure smooth during scheduled releases<br/><br/>Work with business and production management teams on critical production issues<br/><br/><strong><u>Qualifications<br/><br/></u></strong>Degree in Information Technology Computer science or relevant discipline<br/><br/>Experience with retail banking unsecured or wealth management product will be advantageous<br/><br/>Minimal 5 years’ working experience with technology project implementation<br/><br/>Process strong problem solving and analytical skill<br/><br/>Process good interpersonal communication and presentation skill<br/><br/>Process positive attitudes able to adopt to changes fast<br/><br/>Familiar with project management processes and software development life-cycle<br/><br/>Manage monthly software release with regional release management teams and business teams.<br/><br/>Manage escalated technology issues / incidents and ensure timely resolution by production management team<br/><br/>Managing the execution of digital adoption programs<br/><li><br/></li><strong><u>Job Family Group<br/><br/></u></strong>Technology<br/><li><br/></li><strong><u>Job Family<br/><br/></u></strong>Business Analysis / Client Services<br/><li><br/></li><strong><u>Time Type<br/></u></strong><li><br/></li>Citi is an equal opportunity and affirmative action employer.<br/><br/>Qualified applicants will receive consideration without regard to their race color religion sex sexual orientation gender identity national origin disability or status as a protected veteran.<br/><br/>Citigroup Inc. and its subsidiaries ("Citi”) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review<br/><br/>Accessibility at Citi<br/><li><br/></li>View the "<br/><br/>EEO is the Law<br/><br/>" poster. View the<br/><br/>EEO is the Law Supplement<br/><li><br/></li>View the<br/><br/>EEO Policy Statement<br/><li><br/></li>View the<br/><br/>Pay Transparency Posting</div>
GCT APAC EMEA Business Management Analyst,Jobs via eFinancialCareers,Singapore| Singapore,4 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/gct-apac-emea-business-management-analyst-at-jobs-via-efinancialcareers-2198869489?refId=606aa017-79fc-49d5-92a6-9e5cf459600b&position=9&pageNum=29&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Key Responsibilities Include<br/><br/></u></strong>The Technology Analyst will be primarily responsible for supporting Asia/EMEA Technology management routines including management reporting metrics reporting process governance to ensure internal compliance. This position will report to the Head of Business Management and interacts with many cross-functional teams including Core Application Development Project Management Business Solutions and In Country Technology teams.<br/><ul> <li> In collaboration with teams from GCT Asia/EMEA App Development groups prepare weekly management updates covering topics relating to Financials Tech Operating Performance Controls Critical Initiatives and Culture. </li> <li> Prepare and develop materials for and coordinate Asia Monthly Operating Review with Head of Consumer Technology. </li> <li>Contributes to and / or creates internal communications in support of the CIO's communication strategy.</li> <li>Conceptualizing and leading and VOE and Employee Engagement programs</li> <li>Lead development of online training platform</li> <li>Manage Technology Management Associate onboarding training and rotation.</li> <li> Weekly tracking reporting and trend analysis of scorecard metrics to ensure compliance and facilitate remediation. Metrics include but not restricted to: Compliance Training Timesheet compliance Open/Past Due issues relating to areas of Architecture Issue Management Risk Management Project Management Information Security Serve as point contact for Asia/EMEA/Core App Development groups for subject matters relating to Plan view. </li> <li>Utilizes good understanding of procedures and concepts in own area and basic knowledge of other technical areas. Applies good understanding of how the team and area integrate with others in accomplishing objectives.</li> <li>Provides informal guidance to new or lower level employees. Makes evaluative judgments based on analysis of factual information; resolves problems by identifying and selecting solutions through the application of acquired technical experience and guided by precedents.</li> <li>Directly impacts the business by ensuring the quality of work provided by self and others; impacts own team and closely related work teams. Exchanges ideas and information in a concise and logical manner.</li> <li>Appropriately assess risk when business decisions are made demonstrating particular consideration for the firm's reputation and safeguarding Citigroup its clients and assets by driving compliance with applicable laws rules and regulations adhering to Policy applying sound ethical judgment regarding personal behavior conduct and business practices and escalating managing and reporting control issues with transparency.</li> </ul> <strong> Qualifications: <br/></strong><ul> <li>2-5 years of experience in a technology planning role.</li> </ul> <strong> Education: <br/></strong><ul> <li>Bachelor's/University degree or equivalent experience</li> <br/></ul>Grade :All Job Level - All Job FunctionsAll Job Level - All Job Functions - SG<br/><br/><strong><u>Time Type<br/><br/></u></strong>Citi is an equal opportunity and affirmative action employer.<br/>Minority/Female/Veteran/Individuals with Disabilities/Sexual Orientation/Gender Identity.<br/>Citigroup Inc. and its subsidiaries ("Citi") invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity CLICK HERE .<br/>To view the "EEO is the Law" poster CLICK HERE . To view the EEO is the Law Supplement CLICK HERE .<br/>To view the EEO Policy Statement CLICK HERE .<br/>To view the Pay Transparency Posting CLICK HERE .<br/><br/></div>
